Time,rain_h,clear_h,cloudy_h,apparentTemperature_h,precipIntensity_h,dewPoint_h,humidity_h,windSpeed_h,uvIndex_h,visibility_h
2018-09-20 13:00:00,0,0,1,68.78,0.0003,56.89,0.66,18.21,3.0,10.0
2018-09-20 14:00:00,0,0,1,69.57,0.0,56.75,0.64,20.4,2.0,10.0
2018-09-20 15:00:00,0,0,1,69.06,0.0,56.5,0.64,21.06,1.0,10.0
2018-09-20 16:00:00,0,0,1,69.61,0.0,56.83,0.64,21.29,1.0,10.0
2018-09-20 17:00:00,0,0,1,69.57,0.0,56.51,0.63,21.24,0.0,10.0
2018-09-20 18:00:00,0,0,1,69.13,0.0003,55.79,0.63,18.74,0.0,10.0
2018-09-20 19:00:00,0,0,1,68.73,0.0004,56.0,0.64,20.28,0.0,10.0
2018-09-20 20:00:00,0,0,1,68.54,0.0005,56.54,0.66,22.07,0.0,10.0
2018-09-20 21:00:00,0,0,0,68.85,0.0012,57.04,0.66,21.27,0.0,10.0
2018-09-20 22:00:00,0,0,0,68.43,0.0074,58.56,0.71,22.96,0.0,10.0
2018-09-20 23:00:00,0,0,0,67.44,0.0241,60.04,0.77,24.77,0.0,10.0
2018-09-21 00:00:00,1,0,0,67.7,0.0387,60.47,0.78,25.71,0.0,3.912
2018-09-21 01:00:00,1,0,0,65.98,0.0322,59.38,0.79,24.66,0.0,3.134
2018-09-21 02:00:00,1,0,0,63.34,0.0268,56.24,0.78,22.85,0.0,3.301
2018-09-21 03:00:00,1,0,0,61.23,0.0268,52.49,0.73,21.55,0.0,4.403
2018-09-21 04:00:00,1,0,0,58.62,0.0154,49.26,0.71,20.46,0.0,4.84
2018-09-21 05:00:00,0,0,1,55.75,0.0034,46.43,0.71,19.33,0.0,5.429
2018-09-21 06:00:00,0,0,1,53.99,0.0002,44.39,0.7,14.52,0.0,10.0
2018-09-21 07:00:00,0,0,1,53.29,0.0,42.75,0.67,14.78,0.0,10.0
2018-09-21 08:00:00,0,1,0,53.95,0.0,42.43,0.65,16.54,1.0,10.0
2018-09-21 09:00:00,0,1,0,55.61,0.0,41.79,0.6,17.85,2.0,10.0
2018-09-21 10:00:00,0,1,0,56.95,0.0,41.35,0.56,18.74,3.0,10.0
2018-09-21 11:00:00,0,1,0,58.67,0.0,40.89,0.52,19.57,3.0,10.0
2018-09-21 12:00:00,0,1,0,61.16,0.0,38.9,0.44,19.1,4.0,10.0
2018-09-21 13:00:00,0,1,0,61.25,0.0,39.06,0.44,18.88,3.0,10.0
2018-09-21 14:00:00,0,0,1,61.35,0.0,40.89,0.47,21.7,2.0,10.0
2018-09-21 15:00:00,0,0,1,60.77,0.0,41.58,0.49,21.83,1.0,10.0
2018-09-21 16:00:00,0,0,1,61.48,0.0,42.49,0.5,20.5,1.0,10.0
2018-09-21 17:00:00,0,0,1,60.97,0.0,41.79,0.49,18.22,0.0,10.0
2018-09-21 18:00:00,0,0,1,60.49,0.0,41.93,0.5,14.49,0.0,10.0
2018-09-21 19:00:00,0,1,0,59.85,0.0,42.28,0.52,13.47,0.0,10.0
2018-09-21 20:00:00,0,1,0,59.04,0.0,43.03,0.55,12.63,0.0,10.0
2018-09-21 21:00:00,0,1,0,58.21,0.0,43.58,0.58,12.11,0.0,10.0
2018-09-21 22:00:00,0,1,0,57.25,0.0,43.92,0.61,11.77,0.0,10.0
2018-09-21 23:00:00,0,1,0,56.68,0.0,44.67,0.64,10.74,0.0,10.0
2018-09-22 00:00:00,0,1,0,55.19,0.0,45.89,0.71,9.3,0.0,10.0
2018-09-22 01:00:00,0,0,1,54.46,0.0,46.09,0.73,9.06,0.0,10.0
2018-09-22 02:00:00,0,0,1,54.21,0.0,46.33,0.75,9.12,0.0,10.0
2018-09-22 03:00:00,0,0,1,53.92,0.0,46.45,0.76,9.2,0.0,10.0
2018-09-22 04:00:00,0,0,1,53.73,0.0,46.74,0.77,9.11,0.0,10.0
2018-09-22 05:00:00,0,0,1,53.6,0.0,46.92,0.78,8.71,0.0,10.0
2018-09-22 06:00:00,0,0,1,54.07,0.0003,47.03,0.77,7.94,0.0,3.287
2018-09-22 07:00:00,0,0,1,54.36,0.0012,46.79,0.76,8.07,0.0,3.966
2018-09-22 08:00:00,0,0,1,55.57,0.0036,46.39,0.71,8.34,1.0,6.467
2018-09-22 09:00:00,0,0,1,56.39,0.0059,46.32,0.69,8.69,2.0,8.234
2018-09-22 10:00:00,0,0,1,57.42,0.0056,46.54,0.67,8.12,2.0,8.608
2018-09-22 11:00:00,0,0,1,57.54,0.0042,45.67,0.65,8.02,3.0,8.474
2018-09-22 12:00:00,0,0,1,55.08,0.0033,45.48,0.7,5.11,3.0,4.205
2018-09-22 13:00:00,0,0,1,54.61,0.0091,46.17,0.73,4.85,3.0,3.425
2018-09-22 14:00:00,1,0,0,53.86,0.0268,46.28,0.75,4.99,2.0,2.775
2018-09-22 15:00:00,1,0,0,53.48,0.0475,46.66,0.78,5.24,1.0,1.985
2018-09-22 16:00:00,1,0,0,53.58,0.0597,47.12,0.79,6.06,1.0,2.397
2018-09-22 17:00:00,1,0,0,53.63,0.0653,48.11,0.82,6.35,0.0,3.557
2018-09-22 18:00:00,1,0,0,53.28,0.063,48.86,0.85,6.95,0.0,10.0
2018-09-22 19:00:00,1,0,0,53.81,0.0467,49.63,0.86,7.62,0.0,10.0
2018-09-22 20:00:00,1,0,0,54.21,0.0265,50.56,0.87,8.28,0.0,10.0
2018-09-22 21:00:00,1,0,0,54.56,0.014,51.3,0.89,8.69,0.0,10.0
2018-09-22 22:00:00,1,0,0,54.54,0.0081,51.95,0.91,8.49,0.0,10.0
2018-09-22 23:00:00,1,0,0,54.48,0.0048,52.34,0.92,7.99,0.0,10.0
2018-09-23 00:00:00,0,0,1,54.55,0.0034,51.9,0.91,6.01,0.0,10.0
2018-09-23 01:00:00,0,0,1,54.38,0.0044,51.67,0.91,6.19,0.0,10.0
2018-09-23 02:00:00,1,0,0,53.9,0.0074,51.04,0.9,7.17,0.0,10.0
2018-09-23 03:00:00,1,0,0,53.94,0.0109,50.49,0.88,7.98,0.0,10.0
2018-09-23 04:00:00,1,0,0,53.24,0.0125,49.61,0.87,8.43,0.0,10.0
2018-09-23 05:00:00,1,0,0,52.47,0.014,48.78,0.87,8.57,0.0,10.0
2018-09-23 06:00:00,1,0,0,51.16,0.0189,47.13,0.86,9.16,0.0,2.54
2018-09-23 07:00:00,1,0,0,50.41,0.0418,46.32,0.86,9.44,0.0,1.316
2018-09-23 08:00:00,1,0,0,45.86,0.0845,45.73,0.85,10.44,1.0,1.274
2018-09-23 09:00:00,1,0,0,45.44,0.113,45.51,0.85,11.03,1.0,1.193
2018-09-23 10:00:00,1,0,0,44.81,0.0946,45.04,0.85,11.71,2.0,0.264
2018-09-23 11:00:00,1,0,0,44.33,0.0606,44.18,0.83,11.51,3.0,0.947
2018-09-23 12:00:00,1,0,0,44.88,0.0354,42.82,0.78,11.29,2.0,3.723
2018-09-23 13:00:00,1,0,0,52.0,0.0168,42.06,0.69,12.04,2.0,6.811
2018-09-23 14:00:00,0,0,1,55.29,0.0039,41.19,0.59,12.77,2.0,10.0
2018-09-23 15:00:00,0,0,1,56.34,0.0003,39.84,0.54,12.96,1.0,10.0
2018-09-23 16:00:00,0,1,0,56.9,0.0,39.91,0.53,12.65,1.0,10.0
2018-09-23 17:00:00,0,1,0,56.07,0.0002,39.64,0.54,11.88,0.0,10.0
2018-09-23 18:00:00,0,1,0,54.39,0.0004,40.01,0.58,10.29,0.0,10.0
2018-09-23 19:00:00,0,1,0,53.12,0.0003,40.48,0.62,9.35,0.0,10.0
2018-09-23 20:00:00,0,1,0,51.67,0.0002,41.14,0.67,7.78,0.0,10.0
2018-09-23 21:00:00,0,1,0,50.22,0.0,41.19,0.71,6.97,0.0,10.0
2018-09-23 22:00:00,0,1,0,46.12,0.0,40.91,0.74,6.43,0.0,10.0
2018-09-23 23:00:00,0,1,0,44.93,0.0,40.69,0.76,6.15,0.0,10.0
2018-09-24 00:00:00,0,1,0,43.45,0.0,39.4,0.77,5.36,0.0,10.0
2018-09-24 01:00:00,0,1,0,42.3,0.0,39.45,0.8,5.58,0.0,10.0
2018-09-24 02:00:00,0,1,0,41.25,0.0,39.66,0.82,6.11,0.0,10.0
2018-09-24 03:00:00,0,1,0,39.94,0.0,39.63,0.85,6.41,0.0,10.0
2018-09-24 04:00:00,0,1,0,38.49,0.0,39.12,0.88,6.18,0.0,10.0
2018-09-24 05:00:00,0,1,0,37.34,0.0,38.58,0.9,5.69,0.0,10.0
2018-09-24 06:00:00,0,1,0,38.23,0.0,37.74,0.85,5.85,0.0,10.0
2018-09-24 07:00:00,0,1,0,40.39,0.0,38.03,0.8,6.05,0.0,10.0
2018-09-24 08:00:00,0,1,0,44.46,0.0,40.11,0.76,6.01,1.0,10.0
2018-09-24 09:00:00,0,0,1,50.51,0.0,41.44,0.71,6.28,2.0,10.0
2018-09-24 10:00:00,0,0,1,53.36,0.0,41.91,0.65,6.56,3.0,10.0
2018-09-24 11:00:00,0,1,0,55.56,0.0,41.58,0.59,6.64,4.0,10.0
2018-09-24 12:00:00,0,1,0,58.23,0.0,38.05,0.47,5.17,4.0,10.0
2018-09-24 13:00:00,0,1,0,59.85,0.0,35.6,0.4,5.33,4.0,10.0
2018-09-24 14:00:00,0,1,0,60.41,0.0,33.38,0.36,5.73,3.0,10.0
2018-09-24 15:00:00,0,1,0,60.24,0.0,32.8,0.35,5.97,2.0,10.0
2018-09-24 16:00:00,0,1,0,59.58,0.0,33.93,0.38,5.62,1.0,10.0
2018-09-24 17:00:00,0,1,0,57.32,0.0,34.25,0.42,5.04,0.0,10.0
2018-09-24 18:00:00,0,1,0,54.99,0.0,34.65,0.46,3.69,0.0,10.0
2018-09-24 19:00:00,0,1,0,53.08,0.0,34.32,0.49,2.6,0.0,10.0
2018-09-24 20:00:00,0,1,0,50.29,0.0,34.13,0.54,1.96,0.0,10.0
2018-09-24 21:00:00,0,1,0,48.52,0.0,32.83,0.54,1.63,0.0,10.0
2018-09-24 22:00:00,0,1,0,47.25,0.0,32.29,0.56,1.37,0.0,10.0
2018-09-24 23:00:00,0,1,0,46.39,0.0,31.93,0.57,1.11,0.0,10.0
2018-09-25 00:00:00,0,1,0,46.96,0.0,35.68,0.65,1.83,0.0,10.0
2018-09-25 01:00:00,0,1,0,45.68,0.0,35.15,0.66,1.77,0.0,10.0
2018-09-25 02:00:00,0,1,0,44.0,0.0,33.85,0.67,1.78,0.0,10.0
2018-09-25 03:00:00,0,1,0,42.4,0.0,32.72,0.68,1.65,0.0,10.0
2018-09-25 04:00:00,0,1,0,41.14,0.0,32.06,0.7,1.58,0.0,10.0
2018-09-25 05:00:00,0,1,0,40.18,0.0,31.95,0.72,1.4,0.0,10.0
2018-09-25 06:00:00,0,1,0,40.95,0.0,32.58,0.72,1.63,0.0,10.0
2018-09-25 07:00:00,0,1,0,44.23,0.0,33.98,0.67,1.52,0.0,10.0
2018-09-25 08:00:00,0,1,0,49.47,0.0,36.61,0.61,1.38,1.0,10.0
2018-09-25 09:00:00,0,1,0,54.19,0.0,38.46,0.55,1.83,2.0,10.0
2018-09-25 10:00:00,0,1,0,57.9,0.0,38.73,0.49,3.25,3.0,10.0
2018-09-25 11:00:00,0,1,0,60.21,0.0,39.87,0.47,4.89,4.0,10.0
2018-09-25 12:00:00,0,0,1,61.94,0.0,41.23,0.47,5.36,4.0,10.0
2018-09-25 13:00:00,0,0,1,63.1,0.0,41.42,0.45,6.21,3.0,10.0
2018-09-25 14:00:00,0,0,1,63.67,0.0,41.04,0.43,6.7,2.0,10.0
2018-09-25 15:00:00,0,1,0,63.4,0.0,41.1,0.44,7.31,2.0,10.0
2018-09-25 16:00:00,0,1,0,62.79,0.0,41.68,0.46,7.48,1.0,10.0
2018-09-25 17:00:00,0,1,0,60.79,0.0,41.36,0.49,7.01,0.0,10.0
2018-09-25 18:00:00,0,1,0,57.54,0.0,41.07,0.54,6.39,0.0,10.0
2018-09-25 19:00:00,0,1,0,55.08,0.0,40.57,0.58,5.86,0.0,10.0
2018-09-25 20:00:00,0,1,0,52.8,0.0,39.59,0.61,4.92,0.0,10.0
2018-09-25 21:00:00,0,1,0,50.83,0.0,39.65,0.65,4.5,0.0,10.0
2018-09-25 22:00:00,0,1,0,48.05,0.0,39.25,0.68,4.02,0.0,10.0
2018-09-25 23:00:00,0,1,0,46.73,0.0,38.37,0.7,3.58,0.0,10.0
2018-09-26 00:00:00,0,1,0,46.86,0.0,40.7,0.75,3.84,0.0,10.0
2018-09-26 01:00:00,0,1,0,45.99,0.0,40.6,0.77,3.68,0.0,10.0
2018-09-26 02:00:00,0,1,0,45.1,0.0,40.17,0.79,3.4,0.0,10.0
2018-09-26 03:00:00,0,1,0,44.29,0.0,39.83,0.81,3.2,0.0,10.0
2018-09-26 04:00:00,0,1,0,43.33,0.0,39.51,0.83,3.1,0.0,10.0
2018-09-26 05:00:00,0,1,0,42.44,0.0,39.27,0.85,3.0,0.0,10.0
2018-09-26 06:00:00,0,1,0,42.91,0.0,39.93,0.83,3.78,0.0,10.0
2018-09-26 07:00:00,0,1,0,45.6,0.0,41.56,0.81,3.85,0.0,10.0
2018-09-26 08:00:00,0,1,0,51.78,0.0,44.76,0.77,4.02,1.0,10.0
2018-09-26 09:00:00,0,1,0,56.78,0.0,47.42,0.71,4.78,2.0,10.0
2018-09-26 10:00:00,0,1,0,60.56,0.0,47.97,0.63,5.8,3.0,10.0
2018-09-26 11:00:00,0,1,0,63.49,0.0,45.53,0.52,6.41,4.0,10.0
2018-09-26 12:00:00,0,1,0,67.1,0.0,42.22,0.4,7.14,4.0,10.0
2018-09-26 13:00:00,0,1,0,69.56,0.0,40.35,0.35,7.04,4.0,10.0
2018-09-26 14:00:00,0,1,0,71.01,0.0,38.64,0.31,6.88,3.0,10.0
2018-09-26 15:00:00,0,1,0,69.83,0.0,39.91,0.34,6.55,2.0,10.0
2018-09-26 16:00:00,0,1,0,69.4,0.0,40.71,0.35,6.05,1.0,10.0
2018-09-26 17:00:00,0,1,0,67.56,0.0,41.98,0.39,5.23,0.0,10.0
2018-09-26 18:00:00,0,1,0,64.25,0.0,43.84,0.47,4.84,0.0,10.0
2018-09-26 19:00:00,0,1,0,61.71,0.0,45.64,0.56,4.77,0.0,10.0
2018-09-26 20:00:00,0,1,0,59.42,0.0,46.13,0.61,5.01,0.0,10.0
2018-09-26 21:00:00,0,1,0,57.5,0.0,45.79,0.65,5.07,0.0,10.0
2018-09-26 22:00:00,0,1,0,55.86,0.0,45.9,0.69,4.63,0.0,10.0
2018-09-26 23:00:00,0,1,0,54.27,0.0,45.65,0.73,3.95,0.0,10.0
2018-09-27 00:00:00,0,1,0,54.58,0.0,47.94,0.78,3.14,0.0,10.0
2018-09-27 01:00:00,0,1,0,53.08,0.0,46.51,0.78,3.07,0.0,10.0
2018-09-27 02:00:00,0,1,0,51.16,0.0,45.28,0.8,3.23,0.0,10.0
2018-09-27 03:00:00,0,1,0,48.92,0.0,44.05,0.81,3.25,0.0,10.0
2018-09-27 04:00:00,0,1,0,46.76,0.0,42.68,0.83,3.28,0.0,10.0
2018-09-27 05:00:00,0,1,0,45.04,0.0,41.37,0.84,3.1,0.0,10.0
2018-09-27 06:00:00,0,1,0,46.76,0.0,40.58,0.79,2.81,0.0,10.0
2018-09-27 07:00:00,0,1,0,48.12,0.0,41.85,0.77,3.16,0.0,10.0
2018-09-27 08:00:00,0,1,0,53.39,0.0,44.7,0.72,3.31,1.0,10.0
2018-09-27 09:00:00,0,1,0,58.31,0.0,47.31,0.67,3.99,2.0,10.0
2018-09-27 10:00:00,0,1,0,62.84,0.0,46.22,0.55,5.11,3.0,10.0
2018-09-27 11:00:00,0,1,0,65.99,0.0,43.83,0.45,6.22,4.0,10.0
2018-09-27 12:00:00,0,1,0,69.37,0.0,39.8,0.34,6.93,4.0,10.0
2018-09-27 13:00:00,0,1,0,71.69,0.0,40.02,0.32,7.59,4.0,10.0
2018-09-27 14:00:00,0,1,0,72.74,0.0,40.85,0.32,8.2,3.0,10.0
2018-09-27 15:00:00,0,1,0,71.71,0.0,41.25,0.33,7.92,2.0,10.0
2018-09-27 16:00:00,0,1,0,71.43,0.0,41.74,0.34,7.32,1.0,10.0
2018-09-27 17:00:00,0,0,1,69.55,0.0,41.39,0.36,6.03,0.0,10.0
2018-09-27 18:00:00,0,0,1,67.18,0.0,42.19,0.4,4.73,0.0,10.0
2018-09-27 19:00:00,0,1,0,64.39,0.0,42.85,0.45,4.66,0.0,10.0
2018-09-27 20:00:00,0,0,1,61.84,0.0,43.19,0.5,5.03,0.0,10.0
2018-09-27 21:00:00,0,0,1,59.69,0.0,43.4,0.55,5.78,0.0,10.0
2018-09-27 22:00:00,0,0,1,58.16,0.0,43.98,0.59,6.32,0.0,10.0
2018-09-27 23:00:00,0,1,0,57.21,0.0,45.19,0.64,6.67,0.0,10.0
2018-09-28 00:00:00,0,0,1,57.11,0.0,47.52,0.7,8.51,0.0,10.0
2018-09-28 01:00:00,0,0,1,56.42,0.0,48.81,0.76,8.29,0.0,10.0
2018-09-28 02:00:00,0,0,1,55.45,0.0004,49.59,0.81,7.7,0.0,10.0
2018-09-28 03:00:00,0,0,1,55.23,0.0003,50.22,0.83,7.81,0.0,10.0
2018-09-28 04:00:00,0,0,1,53.74,0.0,49.85,0.87,8.71,0.0,10.0
2018-09-28 05:00:00,0,0,1,52.53,0.0,49.13,0.88,9.47,0.0,10.0
2018-09-28 06:00:00,0,0,1,53.52,0.0,48.38,0.83,9.57,0.0,10.0
2018-09-28 07:00:00,0,0,1,53.51,0.0,47.18,0.79,10.37,0.0,10.0
2018-09-28 08:00:00,0,0,1,54.54,0.0,46.37,0.74,10.83,1.0,10.0
2018-09-28 09:00:00,0,0,1,56.26,0.0,45.66,0.68,11.77,1.0,10.0
2018-09-28 10:00:00,0,0,1,58.46,0.0,44.92,0.61,12.12,2.0,10.0
2018-09-28 11:00:00,0,0,1,60.25,0.0,43.58,0.54,11.84,3.0,10.0
2018-09-28 12:00:00,0,0,1,61.21,0.0,41.12,0.48,10.02,3.0,10.0
2018-09-28 13:00:00,0,0,1,61.9,0.0,39.04,0.43,9.84,3.0,10.0
2018-09-28 14:00:00,0,0,1,62.14,0.0,37.49,0.4,10.18,2.0,10.0
2018-09-28 15:00:00,0,0,1,61.4,0.0,37.62,0.41,10.21,1.0,10.0
2018-09-28 16:00:00,0,0,1,61.13,0.0,37.37,0.41,10.07,0.0,10.0
2018-09-28 17:00:00,0,0,1,59.84,0.0,36.89,0.42,9.52,0.0,10.0
2018-09-28 18:00:00,0,0,1,57.87,0.0,36.84,0.45,8.61,0.0,10.0
2018-09-28 19:00:00,0,0,1,55.95,0.0,37.85,0.51,7.93,0.0,10.0
2018-09-28 20:00:00,0,0,1,54.1,0.0,38.79,0.56,7.6,0.0,10.0
2018-09-28 21:00:00,0,0,1,52.54,0.0,39.11,0.6,6.91,0.0,10.0
2018-09-28 22:00:00,0,0,1,50.98,0.0,40.18,0.66,6.43,0.0,10.0
2018-09-28 23:00:00,0,0,1,47.72,0.0,40.45,0.71,5.13,0.0,10.0
2018-09-29 00:00:00,0,0,1,46.96,0.0,41.17,0.75,4.43,0.0,10.0
2018-09-29 01:00:00,0,0,1,44.87,0.0,41.12,0.79,5.08,0.0,10.0
2018-09-29 02:00:00,0,0,1,43.52,0.0,40.61,0.81,4.94,0.0,10.0
2018-09-29 03:00:00,0,0,1,42.36,0.0,40.04,0.84,4.42,0.0,10.0
2018-09-29 04:00:00,0,0,1,40.71,0.0,38.86,0.84,4.48,0.0,10.0
2018-09-29 05:00:00,0,0,1,39.69,0.0,38.38,0.87,4.06,0.0,10.0
2018-09-29 06:00:00,0,0,1,41.03,0.0,38.25,0.83,3.95,0.0,10.0
2018-09-29 07:00:00,0,0,1,44.49,0.0,39.53,0.78,3.72,0.0,10.0
2018-09-29 08:00:00,0,0,1,50.68,0.0,41.88,0.72,3.54,1.0,10.0
2018-09-29 09:00:00,0,0,1,54.86,0.0,43.66,0.66,3.4,1.0,10.0
2018-09-29 10:00:00,0,0,1,58.14,0.0,44.18,0.6,3.25,2.0,10.0
2018-09-29 11:00:00,0,0,1,60.52,0.0,43.72,0.54,3.35,3.0,10.0
2018-09-29 12:00:00,0,0,1,62.64,0.0,43.55,0.5,3.31,3.0,10.0
2018-09-29 13:00:00,0,0,1,64.28,0.0,42.61,0.45,2.92,3.0,10.0
2018-09-29 14:00:00,0,0,1,65.49,0.0,41.59,0.42,3.08,2.0,10.0
2018-09-29 15:00:00,0,0,1,63.84,0.0,41.54,0.44,3.15,1.0,10.0
2018-09-29 16:00:00,0,0,1,63.49,0.0,42.41,0.46,3.01,0.0,10.0
2018-09-29 17:00:00,0,0,1,61.7,0.0,42.88,0.5,2.78,0.0,10.0
2018-09-29 18:00:00,0,0,1,59.35,0.0,42.81,0.54,2.75,0.0,10.0
2018-09-29 19:00:00,0,0,1,56.99,0.0,42.44,0.58,2.71,0.0,10.0
2018-09-29 20:00:00,0,1,0,54.28,0.0,41.59,0.62,2.58,0.0,10.0
2018-09-29 21:00:00,0,1,0,52.45,0.0,41.24,0.66,2.96,0.0,10.0
2018-09-29 22:00:00,0,1,0,50.81,0.0,40.55,0.68,3.05,0.0,10.0
2018-09-29 23:00:00,0,1,0,48.83,0.0,39.91,0.69,3.55,0.0,10.0
2018-09-30 00:00:00,0,1,0,50.11,0.0,41.43,0.72,3.88,0.0,10.0
2018-09-30 01:00:00,0,0,1,47.38,0.0,40.52,0.73,4.17,0.0,10.0
2018-09-30 02:00:00,0,0,1,45.36,0.0,39.19,0.73,4.6,0.0,10.0
2018-09-30 03:00:00,0,0,1,43.62,0.0,38.22,0.74,4.67,0.0,10.0
2018-09-30 04:00:00,0,0,1,41.89,0.0,37.88,0.77,5.15,0.0,10.0
2018-09-30 05:00:00,0,0,1,41.84,0.0,38.38,0.78,5.51,0.0,10.0
2018-09-30 06:00:00,0,0,1,41.04,0.0,38.63,0.8,5.93,0.0,10.0
2018-09-30 07:00:00,0,1,0,43.21,0.0,40.51,0.8,5.91,0.0,10.0
2018-09-30 08:00:00,0,1,0,46.95,0.0002,42.68,0.78,5.77,1.0,10.0
2018-09-30 09:00:00,0,1,0,52.73,0.0,44.38,0.73,5.95,2.0,10.0
2018-09-30 10:00:00,0,1,0,56.22,0.0,45.3,0.67,6.26,3.0,10.0
2018-09-30 11:00:00,0,1,0,58.95,0.0,45.01,0.6,7.04,3.0,10.0
2018-09-30 12:00:00,0,1,0,60.24,0.0,44.09,0.55,6.35,3.0,10.0
2018-09-30 13:00:00,0,0,1,60.8,0.0,44.3,0.55,7.08,3.0,10.0
2018-09-30 14:00:00,0,0,1,60.41,0.0,44.4,0.55,8.47,2.0,10.0
2018-09-30 15:00:00,0,0,1,59.02,0.0,44.34,0.58,9.4,1.0,10.0
2018-09-30 16:00:00,0,0,1,59.16,0.0,43.85,0.57,10.22,0.0,10.0
2018-09-30 17:00:00,0,0,1,58.27,0.0005,42.34,0.55,10.4,0.0,10.0
2018-09-30 18:00:00,0,0,1,57.24,0.0007,41.28,0.55,10.07,0.0,10.0
2018-09-30 19:00:00,0,0,1,56.27,0.0005,40.58,0.56,10.69,0.0,10.0
2018-09-30 20:00:00,0,0,1,54.88,0.0,39.86,0.57,11.11,0.0,10.0
2018-09-30 21:00:00,0,0,1,53.84,0.0,39.59,0.58,11.34,0.0,10.0
2018-09-30 22:00:00,0,0,1,52.62,0.0,40.22,0.63,11.67,0.0,10.0
2018-09-30 23:00:00,0,0,1,51.45,0.0,41.29,0.68,12.0,0.0,10.0
2018-10-01 00:00:00,0,0,1,50.71,0.0,41.47,0.71,12.58,0.0,10.0
2018-10-01 01:00:00,0,1,0,45.1,0.0,41.13,0.72,12.28,0.0,10.0
2018-10-01 02:00:00,0,1,0,44.1,0.0,40.59,0.73,11.7,0.0,10.0
2018-10-01 03:00:00,0,1,0,43.2,0.0,40.07,0.74,11.16,0.0,10.0
2018-10-01 04:00:00,0,1,0,41.94,0.0,39.53,0.76,10.23,0.0,10.0
2018-10-01 05:00:00,0,1,0,40.1,0.0,38.95,0.79,10.02,0.0,10.0
2018-10-01 06:00:00,0,1,0,41.03,0.0,38.72,0.76,9.66,0.0,10.0
2018-10-01 07:00:00,0,1,0,42.27,0.0,38.82,0.73,9.73,0.0,10.0
2018-10-01 08:00:00,0,0,1,44.56,0.0,38.78,0.68,9.94,1.0,10.0
2018-10-01 09:00:00,0,0,1,50.92,0.0,39.0,0.64,9.93,1.0,10.0
2018-10-01 10:00:00,0,0,1,53.08,0.0,38.41,0.57,9.6,2.0,10.0
2018-10-01 11:00:00,0,0,1,54.6,0.0,36.85,0.51,9.83,3.0,10.0
2018-10-01 12:00:00,0,0,1,56.05,0.0,33.05,0.42,9.87,3.0,10.0
2018-10-01 13:00:00,0,1,0,57.43,0.0,31.71,0.38,9.84,3.0,10.0
2018-10-01 14:00:00,0,1,0,58.22,0.0,30.51,0.35,9.67,2.0,10.0
2018-10-01 15:00:00,0,1,0,57.68,0.0,32.03,0.38,9.13,1.0,10.0
2018-10-01 16:00:00,0,1,0,57.62,0.0,34.41,0.42,8.57,0.0,10.0
2018-10-01 17:00:00,0,1,0,56.84,0.0,36.19,0.46,8.09,0.0,10.0
2018-10-01 18:00:00,0,1,0,56.46,0.0,38.37,0.51,5.93,0.0,10.0
2018-10-01 19:00:00,0,0,1,55.75,0.0,39.93,0.55,6.14,0.0,10.0
2018-10-01 20:00:00,0,0,1,54.53,0.0,40.71,0.59,6.9,0.0,10.0
2018-10-01 21:00:00,0,0,1,53.82,0.0,41.61,0.63,7.71,0.0,10.0
2018-10-01 22:00:00,0,0,1,53.31,0.0013,42.06,0.66,8.08,0.0,10.0
2018-10-01 23:00:00,1,0,0,52.51,0.007,41.81,0.67,8.41,0.0,10.0
2018-10-02 00:00:00,0,0,1,52.84,0.0113,43.12,0.69,8.91,0.0,10.0
2018-10-02 01:00:00,0,0,1,51.47,0.01,42.8,0.72,9.86,0.0,10.0
2018-10-02 02:00:00,0,0,1,50.06,0.006,42.94,0.76,11.0,0.0,10.0
2018-10-02 03:00:00,0,0,1,51.19,0.0033,44.33,0.77,11.9,0.0,10.0
2018-10-02 04:00:00,0,0,1,51.44,0.002,46.14,0.82,12.46,0.0,10.0
2018-10-02 05:00:00,0,0,1,52.53,0.0013,48.53,0.86,12.77,0.0,10.0
2018-10-02 06:00:00,0,0,1,53.41,0.001,50.04,0.88,12.37,0.0,10.0
2018-10-02 07:00:00,0,0,1,54.76,0.0006,51.11,0.87,12.59,0.0,10.0
2018-10-02 08:00:00,0,0,1,56.96,0.0003,52.08,0.84,12.89,1.0,10.0
2018-10-02 09:00:00,0,0,1,59.66,0.0,53.37,0.8,12.99,1.0,10.0
2018-10-02 10:00:00,0,0,1,62.35,0.0,54.29,0.75,13.44,2.0,10.0
2018-10-02 11:00:00,0,0,1,65.24,0.0,54.16,0.67,13.41,3.0,10.0
2018-10-02 12:00:00,0,0,1,66.97,0.0,54.62,0.65,11.0,3.0,10.0
2018-10-02 13:00:00,0,0,1,68.55,0.0,54.23,0.6,11.32,2.0,10.0
2018-10-02 14:00:00,0,0,1,69.06,0.0,53.82,0.58,12.09,2.0,10.0
2018-10-02 15:00:00,0,0,1,66.82,0.0,53.22,0.62,12.5,1.0,10.0
2018-10-02 16:00:00,0,0,1,66.68,0.0,53.16,0.62,12.64,0.0,10.0
2018-10-02 17:00:00,0,0,1,65.61,0.0,52.07,0.62,11.62,0.0,10.0
2018-10-02 18:00:00,0,0,1,64.75,0.0,52.24,0.64,8.93,0.0,10.0
2018-10-02 19:00:00,0,0,1,63.95,0.0,52.45,0.66,8.72,0.0,10.0
